opportunity_competitor_id,opportunity_id,competitor_id,is_primary_competitor,perceived_strength,price_positioning,capture_notes
3753,2544,6,true,high,lower,
3754,2544,1,false,medium,lower,
3755,2545,2,true,low,lower,Competitive overlap in control tower workflows
3756,2545,4,false,low,lower,Competitive overlap in control tower workflows
3757,2546,2,true,medium,similar,
3758,2546,6,false,medium,similar,Competitive overlap in control tower workflows
3759,2547,1,true,high,higher,
3760,2547,4,false,high,lower,Competitive overlap in control tower workflows
3761,2547,2,false,low,higher,
3762,2548,5,true,low,similar,
3763,2548,3,false,high,similar,
3764,2548,1,false,medium,lower,
3765,2549,2,true,medium,similar,
3766,2549,3,false,high,similar,
3767,2549,1,false,medium,similar,
3768,2550,6,true,low,similar,Competitive overlap in control tower workflows
3769,2550,5,false,low,lower,
3770,2551,5,true,medium,lower,
3771,2551,3,false,medium,higher,
3772,2552,2,true,medium,unknown,
3773,2553,6,true,high,similar,
3774,2554,3,true,high,lower,
3775,2554,2,false,medium,lower,
3776,2555,1,true,low,similar,
3777,2555,4,false,high,lower,
3778,2556,6,true,high,lower,
3779,2557,6,true,medium,similar,
3780,2557,3,false,medium,unknown,
3781,2559,6,true,low,lower,Competitive overlap in control tower workflows
3782,2560,1,true,medium,lower,
3783,2560,3,false,medium,similar,
3784,2561,1,true,medium,lower,
3785,2562,1,true,low,similar,
3786,2562,4,false,medium,unknown,
3787,2562,5,false,medium,higher,Competitive overlap in control tower workflows
3788,2563,4,true,low,higher,Competitive overlap in control tower workflows
3789,2564,6,true,medium,lower,
3790,2564,4,false,high,similar,
3791,2564,2,false,medium,higher,Competitive overlap in control tower workflows
3792,2565,4,true,low,higher,
3793,2566,5,true,low,similar,
3794,2567,5,true,low,higher,Competitive overlap in control tower workflows
3795,2567,6,false,medium,higher,
3796,2568,1,true,high,similar,
3797,2569,5,true,high,lower,
3798,2570,5,true,medium,unknown,
3799,2570,3,false,medium,lower,
3800,2571,3,true,medium,higher,
3801,2572,1,true,low,similar,Competitive overlap in control tower workflows
3802,2573,3,true,high,lower,Competitive overlap in control tower workflows
3803,2573,2,false,medium,similar,Competitive overlap in control tower workflows
3804,2575,2,true,high,similar,Competitive overlap in control tower workflows
3805,2576,1,true,medium,similar,
3806,2576,3,false,high,lower,
3807,2577,4,true,high,unknown,
3808,2577,6,false,medium,similar,
3809,2579,6,true,medium,lower,
3810,2579,3,false,high,similar,
3811,2580,4,true,high,lower,
3812,2580,2,false,high,similar,
3813,2581,3,true,high,similar,
3814,2582,1,true,medium,lower,Competitive overlap in control tower workflows
3815,2582,3,false,medium,higher,Competitive overlap in control tower workflows
3816,2582,6,false,high,lower,Competitive overlap in control tower workflows
3817,2583,2,true,high,similar,
3818,2583,1,false,high,unknown,
3819,2584,2,true,medium,similar,
3820,2584,5,false,high,similar,
3821,2585,4,true,high,lower,
3822,2585,3,false,low,lower,Competitive overlap in control tower workflows
3823,2585,6,false,high,lower,
3824,2586,5,true,medium,higher,
3825,2588,4,true,medium,similar,Competitive overlap in control tower workflows
3826,2589,5,true,medium,higher,
3827,2590,4,true,high,lower,Competitive overlap in control tower workflows
3828,2591,2,true,low,unknown,
3829,2592,2,true,medium,similar,
3830,2593,1,true,medium,higher,
3831,2593,2,false,high,lower,
3832,2594,1,true,medium,similar,
3833,2594,5,false,high,similar,
3834,2595,4,true,low,similar,
3835,2596,1,true,low,lower,Competitive overlap in control tower workflows
3836,2597,3,true,medium,similar,
3837,2597,2,false,medium,similar,
3838,2598,4,true,high,similar,
3839,2598,3,false,high,lower,
3840,2599,6,true,high,similar,
3841,2600,3,true,medium,lower,
3842,2601,3,true,high,unknown,
3843,2601,6,false,high,similar,
3844,2601,4,false,high,similar,
3845,2602,4,true,medium,higher,
3846,2602,2,false,high,similar,
3847,2603,6,true,medium,lower,Competitive overlap in control tower workflows
3848,2603,3,false,high,similar,
3849,2603,1,false,high,higher,Competitive overlap in control tower workflows
3850,2604,2,true,low,lower,Competitive overlap in control tower workflows
3851,2604,4,false,medium,higher,
3852,2605,5,true,high,lower,
3853,2605,3,false,high,similar,
3854,2606,6,true,low,higher,
3855,2607,6,true,low,higher,
3856,2607,5,false,low,unknown,
3857,2607,4,false,medium,lower,
3858,2608,5,true,high,similar,
3859,2609,2,true,high,lower,
3860,2609,6,false,high,similar,
3861,2610,5,true,medium,similar,Competitive overlap in control tower workflows
3862,2610,4,false,medium,higher,Competitive overlap in control tower workflows
3863,2610,1,false,medium,unknown,
3864,2611,4,true,high,lower,Competitive overlap in control tower workflows
3865,2612,4,true,medium,similar,
3866,2613,2,true,high,similar,
3867,2614,2,true,medium,similar,
3868,2614,1,false,high,similar,
3869,2614,6,false,high,similar,
3870,2615,3,true,medium,similar,
3871,2616,2,true,low,higher,
3872,2616,3,false,high,higher,
3873,2617,1,true,high,similar,Competitive overlap in control tower workflows
3874,2618,2,true,medium,similar,
3875,2618,3,false,high,higher,
3876,2619,5,true,medium,lower,
3877,2619,1,false,medium,similar,
3878,2620,6,true,high,higher,
3879,2620,2,false,medium,lower,
3880,2621,5,true,medium,lower,
3881,2621,2,false,medium,lower,
3882,2622,1,true,medium,lower,Competitive overlap in control tower workflows
3883,2623,1,true,low,similar,
3884,2624,4,true,medium,lower,
3885,2624,2,false,low,similar,
3886,2625,6,true,low,similar,
3887,2626,4,true,low,similar,Competitive overlap in control tower workflows
3888,2627,3,true,low,higher,
3889,2628,2,true,medium,unknown,
3890,2628,3,false,medium,lower,
3891,2629,1,true,medium,similar,
3892,2629,2,false,high,similar,
3893,2630,3,true,high,lower,
3894,2630,5,false,medium,higher,
3895,2631,3,true,medium,lower,
3896,2631,5,false,high,lower,
3897,2633,2,true,medium,lower,
3898,2634,5,true,low,similar,Competitive overlap in control tower workflows
3899,2634,1,false,medium,higher,
3900,2635,6,true,high,similar,
3901,2636,5,true,high,higher,
3902,2638,4,true,high,lower,Competitive overlap in control tower workflows
3903,2638,3,false,high,lower,
3904,2638,2,false,high,lower,
3905,2640,4,true,medium,similar,
3906,2641,5,true,medium,similar,Competitive overlap in control tower workflows
3907,2641,3,false,medium,similar,
3908,2642,5,true,medium,lower,
3909,2642,2,false,low,higher,
3910,2643,6,true,high,similar,
3911,2644,3,true,low,similar,
3912,2645,5,true,low,lower,
3913,2645,3,false,medium,similar,
3914,2646,6,true,low,lower,
3915,2646,3,false,medium,lower,
3916,2646,2,false,high,lower,
3917,2647,4,true,medium,unknown,
3918,2647,5,false,high,lower,
3919,2649,2,true,low,similar,
3920,2649,5,false,low,unknown,
3921,2649,1,false,high,similar,
3922,2650,2,true,high,similar,
3923,2651,4,true,medium,similar,
3924,2652,1,true,medium,lower,
3925,2653,5,true,high,similar,
3926,2653,6,false,medium,similar,
3927,2654,6,true,medium,similar,
3928,2655,3,true,medium,similar,
3929,2656,6,true,medium,lower,
3930,2657,5,true,high,similar,
3931,2658,2,true,low,similar,
3932,2658,5,false,medium,similar,Competitive overlap in control tower workflows
3933,2659,6,true,high,lower,
3934,2659,5,false,high,similar,
3935,2660,5,true,medium,lower,Competitive overlap in control tower workflows
3936,2660,3,false,high,lower,Competitive overlap in control tower workflows
3937,2661,1,true,medium,lower,
3938,2661,2,false,low,similar,
3939,2661,6,false,high,lower,
3940,2662,2,true,medium,similar,
3941,2663,4,true,high,lower,
3942,2664,3,true,high,lower,
3943,2664,1,false,medium,similar,
3944,2665,3,true,high,lower,
3945,2665,2,false,high,similar,
3946,2666,3,true,high,higher,
3947,2667,4,true,high,lower,Competitive overlap in control tower workflows
3948,2667,2,false,medium,lower,Competitive overlap in control tower workflows
3949,2668,3,true,high,lower,
3950,2668,2,false,high,similar,
3951,2669,1,true,low,similar,Competitive overlap in control tower workflows
3952,2669,2,false,medium,unknown,Competitive overlap in control tower workflows
3953,2670,6,true,medium,lower,
3954,2671,3,true,medium,lower,
3955,2671,6,false,medium,similar,
3956,2671,5,false,medium,similar,
3957,2672,5,true,low,higher,Competitive overlap in control tower workflows
3958,2673,5,true,medium,higher,
3959,2674,4,true,high,similar,
3960,2675,3,true,medium,lower,
3961,2676,2,true,medium,similar,
3962,2676,1,false,medium,lower,Competitive overlap in control tower workflows
3963,2677,5,true,high,unknown,
3964,2677,2,false,high,lower,
3965,2678,1,true,medium,unknown,
3966,2679,5,true,medium,similar,
3967,2680,6,true,low,lower,Competitive overlap in control tower workflows
3968,2680,2,false,high,similar,
3969,2681,4,true,high,similar,
3970,2681,2,false,high,lower,Competitive overlap in control tower workflows
3971,2682,1,true,medium,similar,
3972,2682,6,false,medium,higher,
3973,2683,4,true,medium,lower,
3974,2684,5,true,medium,lower,
3975,2685,5,true,low,similar,
3976,2685,2,false,high,higher,Competitive overlap in control tower workflows
3977,2686,4,true,medium,lower,
3978,2687,6,true,low,higher,Competitive overlap in control tower workflows
3979,2688,2,true,high,similar,
3980,2688,6,false,low,similar,
3981,2689,2,true,medium,similar,
3982,2690,1,true,medium,similar,
3983,2691,6,true,medium,lower,
3984,2692,1,true,high,similar,
3985,2693,5,true,medium,lower,
3986,2693,1,false,high,similar,
3987,2694,5,true,medium,similar,
3988,2695,4,true,medium,similar,
3989,2695,2,false,high,lower,
3990,2695,1,false,high,similar,
3991,2696,1,true,medium,similar,
3992,2696,4,false,medium,lower,
3993,2699,2,true,medium,higher,Competitive overlap in control tower workflows
3994,2699,5,false,high,similar,
3995,2699,3,false,high,higher,Competitive overlap in control tower workflows
3996,2700,3,true,medium,similar,
3997,2701,1,true,high,lower,
3998,2701,3,false,medium,similar,Competitive overlap in control tower workflows
3999,2701,6,false,medium,higher,
4000,2702,1,true,high,similar,
4001,2703,2,true,high,similar,
4002,2703,5,false,low,similar,Competitive overlap in control tower workflows
4003,2704,4,true,low,lower,
4004,2704,3,false,high,similar,
4005,2705,3,true,high,lower,
4006,2705,1,false,low,lower,
4007,2706,1,true,high,similar,Competitive overlap in control tower workflows
4008,2706,3,false,medium,unknown,
4009,2707,1,true,high,unknown,
4010,2707,5,false,medium,lower,
4011,2707,3,false,low,unknown,
4012,2708,3,true,low,similar,
4013,2709,5,true,high,lower,
4014,2709,2,false,medium,unknown,
4015,2709,6,false,high,lower,
4016,2711,4,true,low,higher,Competitive overlap in control tower workflows
4017,2712,2,true,medium,similar,
4018,2713,2,true,high,lower,
4019,2714,2,true,high,lower,
4020,2715,6,true,medium,unknown,
4021,2715,2,false,high,similar,
