price_snapshot_id,opportunity_id,snapshot_version,snapshot_date,pricing_stage,total_contract_value,annual_subscription_fee,implementation_fee,support_fee,transaction_fee_per_unit,discount_pct,contract_length_months,pricing_notes
1724,745,3,2025-03-09,approval,39320.23,31616.19,2234.44,4194.49,0.00971,8.17,12,
1725,746,1,2025-10-20,initial,1119374.36,450668.08,51174.78,83431.71,,10.99,24,
1726,746,2,2025-11-07,negotiation,1104368.29,444136.86,51039.79,82527.39,,12.28,24,commercial review in progress
1727,746,3,2025-11-24,approval,1092994.84,439186.7,50937.48,81841.98,,13.26,24,
1728,746,4,2025-12-12,final,1064704.01,426873.45,50682.97,80137.07,,15.69,24,
1729,747,1,2023-06-11,initial,1132804.15,294349.45,37228.0,53910.11,0.01061,7.05,36,
1730,747,2,2023-06-26,negotiation,1084999.47,280895.11,36907.14,52047.2,0.01029,11.3,36,
1731,747,3,2023-07-10,approval,1058782.65,273508.9,36730.99,51024.49,0.01012,13.63,36,commercial review in progress
1732,747,4,2023-07-25,final,1034818.06,266763.63,36570.12,50090.53,0.00996,15.76,36,
1733,748,1,2023-04-01,initial,1225628.89,353188.96,24731.74,47110.09,,10.14,36,
1734,748,2,2023-04-13,negotiation,1214071.15,349700.2,24686.92,46761.21,,11.03,36,
1735,748,3,2023-04-25,approval,1164857.09,334844.67,24496.1,45275.66,,14.81,36,
1736,748,4,2023-05-08,final,1140461.02,327480.59,24401.5,44539.25,,16.68,36,
1737,749,1,2024-11-15,initial,693003.42,258420.73,20468.92,35279.71,0.00814,17.85,24,
1738,749,2,2024-12-13,negotiation,671516.33,249516.66,20348.76,34389.3,0.00797,20.68,24,commercial review in progress
1739,749,3,2025-01-11,approval,651909.5,241414.8,20239.42,33579.11,0.00781,23.26,24,
1740,750,1,2025-02-01,initial,1466640.57,337006.52,94804.67,46685.32,0.00989,22.14,36,
1741,750,2,2025-03-11,negotiation,1435644.86,328743.28,94425.91,45858.99,0.00974,24.05,36,commercial review in progress
1742,750,3,2025-04-18,approval,1405389.94,320634.72,94054.24,45048.14,0.0096,25.92,36,
1743,751,1,2023-11-23,initial,862446.67,241607.45,40083.79,32513.51,,13.22,36,
1744,751,2,2023-12-20,negotiation,828348.1,231366.33,39780.91,31489.4,,16.9,36,commercial review in progress
1745,751,3,2024-01-16,approval,819252.24,228634.5,39700.11,31216.21,,17.88,36,
1746,751,4,2024-02-12,final,791840.42,220401.67,39456.62,30392.93,,20.84,36,
1747,752,1,2024-04-27,initial,772115.31,,177576.06,89396.26,0.00811,22.29,,
1748,754,1,2023-07-25,initial,690969.32,431636.23,161299.15,58791.84,0.00839,17.14,,commercial review in progress
1749,754,2,2023-08-23,negotiation,684754.77,426538.91,160972.28,58282.11,,18.12,12,
1750,754,3,2023-09-21,approval,679509.88,422274.55,,57855.67,,18.94,12,commercial review in progress
1751,755,1,2023-01-06,initial,454834.44,261145.87,78865.65,,,20.64,,
1752,755,2,2023-03-13,negotiation,449398.51,257118.5,,35583.31,0.0097,21.86,12,
1753,756,1,2025-04-14,initial,619404.97,464466.36,56315.45,64179.6,0.00843,21.42,12,
1754,756,2,2025-04-28,negotiation,608978.74,455521.29,56137.38,63285.09,0.00833,22.94,12,commercial review in progress
1755,756,3,2025-05-12,approval,598179.42,446279.56,55953.4,62360.92,0.00822,24.5,12,
1756,757,1,2024-04-03,initial,260635.61,206420.06,16329.02,37886.53,,7.85,12,
1757,757,2,2024-04-26,negotiation,254831.33,201387.18,16254.48,37189.67,,10.1,12,
1758,757,3,2024-05-19,approval,248867.44,196215.9,16177.89,36473.65,,12.41,12,
1759,758,1,2023-06-12,initial,1808823.54,677080.48,,92623.0,0.00829,18.47,,
1760,758,2,2023-08-07,negotiation,1806429.69,676040.14,232343.41,92518.97,,18.6,24,commercial review in progress
1761,758,3,2023-10-02,approval,1774400.34,662073.52,231531.74,,0.00817,20.28,24,commercial review in progress
1762,759,1,2023-05-18,initial,,,,,,15.78,36,
1763,759,2,2023-07-26,negotiation,,350434.12,81957.75,48016.21,,18.96,36,commercial review in progress
1764,759,3,2023-10-03,approval,1265049.26,346762.95,81813.11,47649.1,,19.81,36,commercial review in progress
1765,760,1,2023-08-18,initial,27189.79,18979.15,,1562.88,0.01013,11.28,,commercial review in progress
1766,761,1,2025-01-27,initial,47271.45,16374.83,5543.75,1354.02,,12.71,,
1767,761,2,2025-04-24,negotiation,46652.54,,5528.32,1338.36,0.01081,14.07,24,
1768,762,1,2024-12-20,initial,203590.25,69328.45,,,0.01019,17.78,,
1769,763,1,2024-05-10,initial,,115273.2,,9628.82,,16.05,24,
1770,763,2,2024-06-16,negotiation,283305.54,113781.19,,9537.01,,17.14,24,
1771,764,1,2024-08-27,initial,133356.87,104122.8,10468.61,18765.46,,0.54,12,
1772,764,2,2024-09-19,negotiation,129238.74,100568.04,10397.44,18273.26,,3.93,12,commercial review in progress
1773,764,3,2024-10-12,approval,127046.92,98676.06,10359.56,18011.3,,5.74,12,
1774,765,1,2023-10-08,initial,46531.36,20153.07,1860.41,1612.25,0.01282,0.0,24,commercial review in progress
1775,765,2,2023-11-05,negotiation,45751.71,19795.24,1853.8,1590.23,0.01267,1.78,24,commercial review in progress
1776,765,3,2023-12-03,approval,44507.06,19224.01,1843.26,1555.08,0.01243,4.61,24,
1777,766,1,2025-06-06,initial,45493.48,34628.3,4886.93,2796.25,0.01064,3.91,12,
1778,766,2,2025-06-24,negotiation,43862.29,33209.9,4848.15,2708.97,0.01035,7.84,12,
1779,766,3,2025-07-11,approval,42937.93,32404.93,4826.15,2659.43,0.01019,10.08,12,
1780,766,4,2025-07-29,final,42145.26,31715.41,4807.3,2617.0,0.01005,11.99,12,
1781,768,1,2023-03-22,initial,90078.49,53893.57,,4399.3,,8.11,,
1782,769,1,2023-07-25,initial,152424.17,74028.72,,10100.61,0.00857,17.68,12,
1783,769,2,2023-09-27,negotiation,150205.25,72326.36,,9930.38,0.00844,19.57,12,
1784,770,1,2024-08-14,initial,53539.52,22821.66,4170.82,1862.69,,8.06,,commercial review in progress
1785,770,2,2024-10-15,negotiation,52738.2,22450.2,4158.14,,,9.56,24,commercial review in progress
1786,771,1,2023-01-21,initial,34797.64,24254.73,4285.74,1992.41,,10.41,,commercial review in progress
1787,772,1,2023-05-19,initial,30149.44,22477.32,1933.01,1806.98,0.01108,2.07,12,
1788,772,2,2023-06-09,negotiation,29583.7,22002.11,1924.97,1777.73,0.01093,4.14,12,
1789,772,3,2023-06-30,approval,28779.07,21328.41,1913.57,1736.27,0.01071,7.08,12,
1790,773,1,2025-11-06,initial,46213.37,22779.49,19641.7,,0.01121,7.76,12,
1791,775,1,2025-01-31,initial,83886.08,51920.59,24696.85,,,9.42,,
1792,775,2,2025-05-04,negotiation,82674.06,50898.61,,4190.4,0.00956,11.2,12,commercial review in progress
1793,776,1,2023-06-27,initial,2187906.34,475715.51,31487.58,63389.18,,9.77,48,commercial review in progress
1794,776,2,2023-07-20,negotiation,2177079.8,473261.72,31457.68,63143.81,,10.24,48,
1795,776,3,2023-08-11,approval,2134972.3,463718.26,31341.42,62189.46,,12.05,48,commercial review in progress
1796,776,4,2023-09-03,final,2084732.27,452331.6,31202.71,61050.79,,14.21,48,
1797,777,1,2024-02-17,initial,1235490.14,339169.92,25398.35,64194.01,,18.24,36,
1798,777,2,2024-03-11,negotiation,1229048.36,337290.81,25374.47,63933.82,,18.69,36,
1799,777,3,2024-04-03,approval,1191429.06,326316.98,25235.01,62414.37,,21.34,36,
1800,778,1,2023-06-16,initial,1673579.03,,234507.09,56431.13,,21.65,24,
1801,779,1,2023-03-22,initial,2517388.77,647260.22,159451.98,90262.32,0.00821,23.96,,commercial review in progress
1802,780,1,2025-01-10,initial,46559.1,40765.3,2491.79,,,5.14,,
1803,780,2,2025-02-21,negotiation,45951.04,40198.74,,3267.15,,6.46,,
1804,781,1,2023-12-25,initial,46490.26,38232.86,5151.36,,,6.29,12,
1805,781,2,2024-02-11,negotiation,45818.26,,5135.55,,,7.81,12,
1806,782,1,2024-04-17,initial,138010.47,71747.63,,5958.63,,14.18,12,
1807,782,2,2024-07-08,negotiation,136076.05,70148.96,60066.84,,,16.09,12,
1808,783,1,2025-03-03,initial,291416.34,56519.25,25788.59,4694.79,0.00946,14.24,48,
1809,783,2,2025-05-24,negotiation,288887.04,,,4660.69,0.0094,15.08,48,
1810,784,1,2023-01-16,initial,181799.0,,22215.56,6855.05,0.00906,16.1,,
1811,784,2,2023-02-15,negotiation,179424.8,35877.82,22153.17,6773.25,,17.46,36,
1812,786,1,2023-11-09,initial,1415715.27,1153742.24,108648.09,153324.94,,8.8,12,
1813,786,2,2023-11-18,negotiation,1414324.82,1152497.97,108626.34,153200.51,,8.9,12,
1814,786,3,2023-11-27,approval,1374702.3,1117041.1,108006.38,149654.82,,11.7,12,commercial review in progress
1815,786,4,2023-12-06,final,1346966.99,1092221.69,107572.42,147172.88,,13.66,12,
1816,787,1,2024-11-30,initial,4020749.77,1659522.89,162014.24,226281.26,0.00905,17.48,24,
1817,787,2,2024-12-27,negotiation,3964047.47,1634334.12,161593.68,223762.39,0.00896,18.73,24,
1818,787,3,2025-01-23,approval,3882604.24,1598114.49,160988.93,220140.42,0.00884,20.53,24,
1819,788,1,2024-10-01,initial,4747882.05,1023970.76,101145.89,137713.28,,13.02,48,
1820,788,2,2024-10-10,negotiation,4615472.59,993997.89,100617.07,134715.99,,15.56,48,
1821,788,3,2024-10-18,approval,4480406.55,963423.66,100077.63,131658.57,,18.16,48,
1822,788,4,2024-10-27,final,4347285.01,933289.6,99545.97,128645.16,,20.72,48,
1823,789,1,2024-05-06,initial,2140798.42,1408569.53,425521.43,263646.25,0.00903,14.73,12,
1824,789,2,2024-05-28,negotiation,2102321.44,1376798.18,423834.84,259247.14,0.0089,16.65,12,commercial review in progress
1825,789,3,2024-06-20,approval,2057695.32,1339946.24,421878.54,254144.56,0.00875,18.88,12,
1826,790,1,2024-12-14,initial,45942.91,20395.66,1872.11,1639.74,,2.1,24,commercial review in progress
1827,790,2,2024-12-31,negotiation,45168.28,20033.87,1865.58,1617.48,,3.84,24,
1828,790,3,2025-01-17,approval,44581.6,19759.87,1860.64,1600.61,,5.16,24,commercial review in progress
1829,790,4,2025-02-04,final,43785.51,19388.06,1853.93,1577.73,,6.94,24,
1830,791,1,2023-08-01,initial,63111.18,54921.03,2861.73,4393.68,0.01008,0.0,12,
1831,791,2,2023-08-06,negotiation,63111.18,54921.03,2861.73,4393.68,0.01008,0.0,12,
1832,791,3,2023-08-12,approval,63111.18,54921.03,2861.73,4393.68,0.01008,0.0,12,commercial review in progress
1833,791,4,2023-08-19,final,61677.5,53597.43,2847.94,4312.23,0.00992,2.41,12,
1834,792,1,2025-03-11,initial,47376.29,25273.56,20055.01,2047.72,,5.25,12,
1835,792,2,2025-06-22,negotiation,46899.54,24880.69,19995.3,2023.55,,6.72,12,
1836,793,1,2023-06-09,initial,45646.7,20256.96,1869.78,1631.5,,2.84,24,commercial review in progress
1837,793,2,2023-06-30,negotiation,44896.42,19906.54,1863.46,1609.94,,4.53,24,commercial review in progress
1838,793,3,2023-07-21,approval,43769.29,19380.12,1853.97,1577.54,,7.05,24,
1839,795,1,2024-06-25,initial,401328.18,94715.52,22332.88,12822.71,0.01014,15.21,36,commercial review in progress
1840,795,2,2024-07-12,negotiation,396999.72,93553.18,22284.95,12706.48,,16.25,36,
1841,798,1,2023-03-07,initial,67089.08,52365.9,7849.81,6873.37,,4.02,12,
1842,798,2,2023-03-21,negotiation,65506.97,50964.57,7809.16,6733.24,,6.59,12,
1843,798,3,2023-04-05,approval,64372.92,49960.11,7780.02,6632.79,,8.43,12,
1844,799,1,2024-12-06,initial,176478.75,56393.22,25754.75,7608.19,0.0105,14.07,24,
1845,799,2,2024-12-19,negotiation,176979.52,56584.32,25770.18,7627.3,0.01053,13.78,24,
1846,799,3,2025-01-01,approval,171626.88,54474.65,25599.8,7416.33,0.01028,17.0,24,
1847,799,4,2025-01-14,final,167229.44,52745.83,25460.19,7243.45,0.01007,19.63,24,
1848,800,1,2025-09-14,initial,1394545.44,520580.1,189526.4,71460.72,0.00917,19.51,24,
1849,800,2,2025-12-11,negotiation,1372808.77,511067.29,,70509.44,,20.98,24,commercial review in progress
1850,802,1,2022-12-31,initial,517016.31,184442.27,,,,25.69,24,
1851,803,1,2024-06-26,initial,36506.59,27680.5,6576.6,2249.49,,6.42,,
1852,803,2,2024-08-30,negotiation,35858.08,27094.45,6550.2,2213.43,,8.4,,commercial review in progress
1853,804,1,2024-01-31,initial,76703.85,44471.43,23486.33,5954.32,,11.48,,
1854,804,2,2024-03-28,negotiation,75659.83,43627.89,,5869.97,0.00934,13.16,,
1855,805,1,2023-12-30,initial,993021.14,593189.89,226003.16,116288.56,0.00923,27.86,,commercial review in progress
1856,805,2,2024-02-28,negotiation,975353.8,,225183.11,,0.0091,29.57,,
1857,806,1,2024-02-24,initial,250202.76,123821.66,76946.86,23840.75,0.00854,23.19,,
1858,807,1,2023-07-22,initial,1062689.69,383702.91,,,0.00902,17.54,,
1859,808,1,2025-02-13,initial,26786.42,22324.15,1928.87,1795.19,0.0111,2.2,12,
1860,808,2,2025-02-21,negotiation,26316.0,21897.23,1921.62,1768.92,0.01095,4.07,12,
1861,808,3,2025-03-01,approval,25647.31,21289.55,1911.3,1731.53,0.01075,6.73,12,
1862,809,1,2024-10-31,initial,18845.22,15836.34,1737.73,1271.15,,1.43,12,
1863,809,2,2024-11-22,negotiation,18480.69,15499.82,1730.43,1250.44,,3.53,12,commercial review in progress
1864,809,3,2024-12-14,approval,17987.67,15044.68,1720.55,1222.44,,6.36,12,
1865,809,4,2025-01-06,final,17590.91,14678.4,1712.61,1199.9,,8.64,12,
1866,810,1,2025-10-10,initial,29716.07,21966.54,5987.05,1762.48,,1.26,12,
1867,810,2,2025-11-06,negotiation,29014.08,21337.23,5953.09,1723.76,,4.08,12,commercial review in progress
1868,810,3,2025-12-03,approval,28332.74,20726.44,5920.13,1686.17,,6.83,12,
1869,811,1,2025-02-13,initial,,24170.96,6194.88,1942.78,,2.0,12,
1870,811,2,2025-03-11,negotiation,35242.85,23631.36,,,,4.19,12,
1871,811,3,2025-04-07,approval,34603.47,23102.51,6140.99,1877.03,,6.33,12,commercial review in progress
1872,813,1,2023-07-11,initial,41701.67,16700.09,5558.67,1371.41,,10.3,24,
1873,814,1,2023-06-27,initial,83832.3,,24116.76,,0.01056,10.26,12,commercial review in progress
1874,814,2,2023-08-27,negotiation,82836.33,47570.61,24044.64,6373.65,0.01044,11.72,12,
1875,815,1,2023-02-14,initial,179503.06,73832.61,19607.5,6115.17,,13.27,24,commercial review in progress
1876,815,2,2023-03-09,negotiation,176373.88,72390.85,19539.28,6026.45,,14.96,24,commercial review in progress
1877,815,3,2023-04-01,approval,171225.92,70018.96,19427.04,5880.48,,17.75,24,
1878,816,1,2023-07-24,initial,144323.75,60106.71,8280.91,7914.71,,5.3,24,
1879,816,2,2023-08-02,negotiation,142564.93,59316.72,8260.07,7835.71,,6.54,24,
1880,816,3,2023-08-11,approval,140279.99,58290.41,8233.01,7733.08,,8.16,24,
1881,816,4,2023-08-20,final,137083.4,56854.63,8195.14,7589.5,,10.42,24,
1882,817,1,2024-04-21,initial,32626.56,24313.22,6313.88,1999.46,,10.81,12,
1883,817,2,2024-05-18,negotiation,32310.98,24028.62,6300.41,1981.95,,11.85,12,
1884,817,3,2024-06-15,approval,31692.45,23470.83,6274.0,1947.62,,13.9,12,
1885,818,1,2023-02-09,initial,1598888.64,450519.3,30777.43,60561.52,0.0093,12.86,36,
1886,818,2,2023-02-28,negotiation,1526937.47,429113.31,30515.84,58420.92,0.00902,17.0,36,
1887,818,3,2023-03-19,approval,1509592.42,423955.86,30452.81,57905.18,0.00895,17.99,36,
1888,818,4,2023-04-07,final,1465200.29,410745.77,30291.37,56584.17,0.00878,20.55,36,
1889,819,1,2025-04-03,initial,825256.27,219865.25,,42047.67,,21.3,36,commercial review in progress
1890,819,2,2025-05-26,negotiation,817083.99,217492.99,39447.42,41719.2,,22.15,36,
1891,820,1,2024-09-02,initial,1364552.99,376753.5,25928.81,69454.56,,9.48,36,commercial review in progress
1892,820,2,2024-09-19,negotiation,1322945.87,364616.37,25774.67,67774.03,,12.4,36,commercial review in progress
1893,820,3,2024-10-06,approval,1268491.31,348731.53,25572.92,65574.6,,16.21,36,commercial review in progress
1894,820,4,2024-10-24,final,1242130.36,341041.83,25475.26,64509.87,,18.06,36,
1895,821,1,2024-11-18,initial,257725.88,200967.58,29968.14,26790.16,,9.93,12,
1896,821,2,2024-12-03,negotiation,253219.82,196970.75,29858.59,26390.48,,11.72,12,
1897,821,3,2024-12-18,approval,249938.53,194060.28,29778.82,26099.43,,13.02,12,
1898,821,4,2025-01-02,final,244559.71,189289.32,29648.06,25622.33,,15.16,12,
1899,822,1,2023-07-14,initial,199465.45,,24034.22,8641.89,0.00864,18.55,,
1900,823,1,2025-07-02,initial,88852.2,55540.38,25762.56,7549.26,,16.49,,commercial review in progress
1901,824,1,2025-09-11,initial,69524.52,40945.95,23026.3,5552.27,,15.73,12,
1902,826,1,2024-08-05,initial,1016922.9,171076.02,94227.65,24370.08,,29.33,,
1903,826,2,2024-10-02,negotiation,990820.48,,93793.53,23845.14,0.00861,31.5,48,commercial review in progress
1904,827,1,2023-03-27,initial,262536.99,158398.17,82941.53,21197.29,,11.3,12,
1905,827,2,2023-05-07,negotiation,255135.51,152204.65,82352.92,20577.94,,14.77,12,commercial review in progress
1906,827,3,2023-06-17,approval,247424.88,145752.44,81739.72,19932.72,,18.38,12,
1907,827,4,2023-07-28,final,244252.88,143098.13,81487.46,19667.29,,19.87,12,
1908,828,1,2023-11-17,initial,1142268.19,397901.14,160531.89,55651.17,,24.74,24,
1909,830,1,2023-02-06,initial,82050.08,24709.4,1991.63,1976.75,,0.0,36,
1910,830,2,2023-02-09,negotiation,81133.8,24423.13,1987.02,1959.13,,1.16,36,
1911,830,3,2023-02-14,approval,78755.42,23680.05,1975.04,1913.41,,4.17,36,
1912,830,4,2023-02-20,final,76830.25,23078.58,1965.34,1876.39,,6.6,36,
1913,831,1,2023-06-14,initial,160549.99,35901.3,5092.67,2963.03,,12.06,48,
1914,831,2,2023-07-22,negotiation,156929.65,,5071.01,2910.88,,14.14,48,
1915,832,1,2024-02-12,initial,78260.89,32818.58,2229.54,2630.76,0.01205,0.86,24,
1916,832,2,2024-03-11,negotiation,76350.88,31966.49,2218.04,2578.32,0.01184,3.44,24,
1917,832,3,2024-04-08,approval,74316.17,31058.02,2205.79,2522.41,0.01162,6.18,24,
1918,833,1,2024-11-03,initial,76428.03,33152.29,4782.05,2670.7,,2.94,24,commercial review in progress
1919,833,2,2024-11-26,negotiation,76494.26,33183.07,4782.92,2672.6,,2.85,24,
1920,833,3,2024-12-19,approval,74097.21,32068.81,4751.53,2604.03,,6.11,24,
1921,833,4,2025-01-12,final,72604.63,31374.99,4731.99,2561.33,,8.14,24,
1922,834,1,2023-08-26,initial,598833.6,238639.57,33249.1,44152.68,,10.78,24,
1923,834,2,2023-09-05,negotiation,581476.78,231100.77,33057.54,43108.85,,13.6,24,
1924,834,3,2023-09-15,approval,575902.81,228679.76,32996.03,42773.63,,14.5,24,commercial review in progress
1925,834,4,2023-09-26,final,563479.34,223283.72,32858.92,42026.49,,16.52,24,
1926,835,1,2023-11-18,initial,1391339.19,332169.64,138025.3,,0.00841,22.17,,
1927,836,1,2024-12-06,initial,276796.63,200269.23,16562.87,16621.96,0.00887,13.97,12,commercial review in progress
1928,836,2,2024-12-14,negotiation,275196.03,198963.54,16543.76,16541.61,0.00883,14.53,12,
1929,836,3,2024-12-22,approval,268130.33,193124.48,16458.28,16182.28,0.00867,17.04,12,
1930,837,1,2025-05-21,initial,3306661.72,1149432.66,107574.37,211002.18,0.0105,7.92,24,
1931,837,2,2025-06-06,negotiation,3249414.57,1127261.24,107186.08,207932.29,0.01036,9.69,24,
1932,837,3,2025-06-22,approval,3208675.49,1111292.15,106906.4,205721.18,0.01027,10.97,24,commercial review in progress
1933,837,4,2025-07-08,final,3125880.7,1078978.63,106340.48,201247.0,0.01008,13.56,24,
1934,838,1,2023-11-29,initial,,1019531.33,226329.33,,,19.63,24,
1935,838,2,2023-12-30,negotiation,2512085.8,1004636.75,225776.1,138518.1,,20.8,24,commercial review in progress
1936,839,1,2022-11-22,initial,6107854.41,1675591.71,153218.49,309286.93,,9.94,36,
1937,839,2,2022-12-09,negotiation,5931534.31,1624219.23,152355.19,302173.81,,12.7,36,commercial review in progress
1938,839,3,2022-12-25,approval,5723530.7,1563615.46,151336.76,293782.52,,15.96,36,
1939,839,4,2023-01-11,final,5557303.35,1515183.59,150522.87,287076.57,,18.56,36,
1940,840,1,2025-05-09,initial,1216960.06,745710.21,181101.38,144492.57,0.00812,24.89,,commercial review in progress
1941,841,1,2024-09-11,initial,40693.83,33166.17,2235.19,2653.29,0.01251,0.0,12,
1942,841,2,2024-09-30,negotiation,40693.83,33166.17,2235.19,2653.29,0.01251,0.0,12,
1943,841,3,2024-10-19,approval,40273.61,32792.93,2230.16,2630.32,0.01242,1.13,12,commercial review in progress
1944,841,4,2024-11-07,final,39481.68,32091.59,2220.71,2587.16,0.01224,3.24,12,
1945,842,1,2023-11-02,initial,111535.78,24342.55,,1977.12,,6.2,48,commercial review in progress
1946,842,2,2023-12-20,negotiation,109380.68,23840.78,6232.6,1946.24,,8.14,48,commercial review in progress
1947,842,3,2024-02-07,approval,107758.92,23463.19,6214.16,,,9.59,48,
1948,843,1,2023-01-12,initial,38072.95,29398.16,2137.65,3844.41,0.01211,2.5,12,
1949,843,2,2023-02-01,negotiation,37660.89,29046.31,2132.64,3809.22,0.01202,3.67,12,
1950,843,3,2023-02-22,approval,37058.76,28533.85,2125.34,3757.98,0.01188,5.37,12,
1951,845,1,2025-05-30,initial,848954.52,588572.86,146915.82,113465.84,,23.53,,
1952,845,2,2025-08-08,negotiation,835527.31,577179.6,146459.4,111888.31,,25.01,,commercial review in progress
1953,846,1,2022-11-11,initial,1205943.16,810101.89,262175.17,67403.63,0.00958,14.79,12,
1954,846,2,2023-02-20,negotiation,1187936.8,794681.73,261298.76,66454.69,0.00947,16.41,12,commercial review in progress
1955,847,1,2023-09-10,initial,896117.57,155415.72,88784.99,30544.31,0.00794,28.47,48,
1956,848,1,2022-12-08,initial,8749645.1,1332265.08,82067.81,248812.25,0.01024,13.99,60,
1957,848,2,2022-12-25,negotiation,8519770.49,1294438.59,81655.46,243574.73,0.01005,16.44,60,
1958,848,3,2023-01-11,approval,8284062.78,1255589.32,81231.96,238195.6,0.00986,18.94,60,
